wins_home_prev,wins_away_prev,wins_diff_prev,losses_home_prev,losses_away_prev,losses_diff_prev,goals_home_prev,goals_away_prev,goals_diff_prev,total_yel_card_home_prev,total_yel_card_away_prev,total_yel_card_diff_prev,total_red_card_home_prev,total_red_card_away_prev,total_red_card_diff_prev,total_scoring_att_home_prev,total_scoring_att_away_prev,total_scoring_att_diff_prev,ontarget_scoring_att_home_prev,ontarget_scoring_att_away_prev,ontarget_scoring_att_diff_prev,hit_woodwork_home_prev,hit_woodwork_away_prev,hit_woodwork_diff_prev,att_hd_goal_home_prev,att_hd_goal_away_prev,att_hd_goal_diff_prev,att_pen_goal_home_prev,att_pen_goal_away_prev,att_pen_goal_diff_prev,att_freekick_goal_home_prev,att_freekick_goal_away_prev,att_freekick_goal_diff_prev,att_ibox_goal_home_prev,att_ibox_goal_away_prev,att_ibox_goal_diff_prev,att_obox_goal_home_prev,att_obox_goal_away_prev,att_obox_goal_diff_prev,goal_fastbreak_home_prev,goal_fastbreak_away_prev,goal_fastbreak_diff_prev,total_offside_home_prev,total_offside_away_prev,total_offside_diff_prev,clean_sheet_home_prev,clean_sheet_away_prev,clean_sheet_diff_prev,goals_conceded_home_prev,goals_conceded_away_prev,goals_conceded_diff_prev,saves_home_prev,saves_away_prev,saves_diff_prev,outfielder_block_home_prev,outfielder_block_away_prev,outfielder_block_diff_prev,interception_home_prev,interception_away_prev,interception_diff_prev,total_tackle_home_prev,total_tackle_away_prev,total_tackle_diff_prev,last_man_tackle_home_prev,last_man_tackle_away_prev,last_man_tackle_diff_prev,total_clearance_home_prev,total_clearance_away_prev,total_clearance_diff_prev,head_clearance_home_prev,head_clearance_away_prev,head_clearance_diff_prev,own_goals_home_prev,own_goals_away_prev,own_goals_diff_prev,penalty_conceded_home_prev,penalty_conceded_away_prev,penalty_conceded_diff_prev,pen_goals_conceded_home_prev,pen_goals_conceded_away_prev,pen_goals_conceded_diff_prev,total_pass_home_prev,total_pass_away_prev,total_pass_diff_prev,total_through_ball_home_prev,total_through_ball_away_prev,total_through_ball_diff_prev,total_long_balls_home_prev,total_long_balls_away_prev,total_long_balls_diff_prev,backward_pass_home_prev,backward_pass_away_prev,backward_pass_diff_prev,total_cross_home_prev,total_cross_away_prev,total_cross_diff_prev,corner_taken_home_prev,corner_taken_away_prev,corner_taken_diff_prev,touches_home_prev,touches_away_prev,touches_diff_prev,big_chance_missed_home_prev,big_chance_missed_away_prev,big_chance_missed_diff_prev,clearance_off_line_home_prev,clearance_off_line_away_prev,clearance_off_line_diff_prev,dispossessed_home_prev,dispossessed_away_prev,dispossessed_diff_prev,penalty_save_home_prev,penalty_save_away_prev,penalty_save_diff_prev,total_high_claim_home_prev,total_high_claim_away_prev,total_high_claim_diff_prev,punches_home_prev,punches_away_prev,punches_diff_prev,season,home_team,away_team,result
11.0,17.0,-6.0,20.0,11.0,9.0,39.0,62.0,-23.0,65.0,72.0,-7.0,2.0,2.0,0.0,391.0,502.0,-111.0,120.0,191.0,-71.0,5.0,12.0,-7.0,4.0,13.0,-9.0,6.0,3.0,3.0,3.0,2.0,1.0,31.0,59.0,-28.0,8.0,3.0,5.0,2.0,2.0,0.0,101.0,82.0,19.0,10.0,13.0,-3.0,55.0,44.0,11.0,151.0,96.0,55.0,221.0,149.0,72.0,539.0,461.0,78.0,638.0,712.0,-74.0,2.0,6.0,-4.0,1233.0,1118.0,115.0,698.0,628.0,70.0,2.0,1.0,1.0,5.0,6.0,-1.0,4.0,3.0,1.0,12558.0,17586.0,-5028.0,21.0,38.0,-17.0,3176.0,2968.0,208.0,1888.0,2744.0,-856.0,650.0,767.0,-117.0,149.0,196.0,-47.0,19776.0,25309.0,-5533.0,18.0,28.0,-10.0,6.0,9.0,-3.0,334.0,469.0,-135.0,1.0,2.0,-1.0,29.0,56.0,-27.0,14.0,19.0,-5.0,2017-2018,Burnley,Everton,H
12.0,12.0,0.0,18.0,16.0,2.0,48.0,55.0,-7.0,72.0,52.0,20.0,1.0,3.0,-2.0,433.0,452.0,-19.0,145.0,160.0,-15.0,8.0,19.0,-11.0,10.0,5.0,5.0,4.0,7.0,-3.0,1.0,0.0,1.0,39.0,51.0,-12.0,9.0,5.0,4.0,4.0,2.0,2.0,65.0,53.0,12.0,9.0,10.0,-1.0,63.0,67.0,-4.0,131.0,123.0,8.0,141.0,150.0,-9.0,538.0,460.0,78.0,677.0,604.0,73.0,3.0,1.0,2.0,1025.0,1092.0,-67.0,567.0,616.0,-49.0,2.0,5.0,-3.0,4.0,5.0,-1.0,4.0,2.0,2.0,13671.0,17152.0,-3481.0,25.0,51.0,-26.0,2792.0,2461.0,331.0,1916.0,2651.0,-735.0,731.0,628.0,103.0,197.0,193.0,4.0,21051.0,24801.0,-3750.0,29.0,31.0,-2.0,2.0,4.0,-2.0,310.0,439.0,-129.0,0.0,2.0,-2.0,45.0,36.0,9.0,16.0,21.0,-5.0,2017-2018,Leicester City,AFC Bournemouth,D
12.0,11.0,1.0,16.0,16.0,0.0,41.0,41.0,0.0,59.0,70.0,-11.0,2.0,2.0,0.0,550.0,425.0,125.0,179.0,137.0,42.0,12.0,14.0,-2.0,4.0,7.0,-3.0,3.0,4.0,-1.0,0.0,2.0,-2.0,37.0,36.0,1.0,4.0,5.0,-1.0,0.0,0.0,0.0,73.0,85.0,-12.0,14.0,11.0,3.0,48.0,56.0,-8.0,76.0,127.0,-51.0,128.0,159.0,-31.0,514.0,497.0,17.0,675.0,666.0,9.0,1.0,3.0,-2.0,914.0,1009.0,-95.0,505.0,505.0,0.0,1.0,5.0,-4.0,9.0,3.0,6.0,6.0,1.0,5.0,18245.0,14558.0,3687.0,57.0,54.0,3.0,2336.0,2507.0,-171.0,2784.0,2170.0,614.0,947.0,718.0,229.0,198.0,188.0,10.0,25881.0,22087.0,3794.0,34.0,41.0,-7.0,4.0,5.0,-1.0,455.0,415.0,40.0,1.0,1.0,0.0,26.0,40.0,-14.0,12.0,23.0,-11.0,2017-2018,Southampton,Stoke City,D
12.0,12.0,0.0,21.0,17.0,4.0,45.0,47.0,-2.0,56.0,78.0,-22.0,0.0,5.0,-5.0,405.0,499.0,-94.0,145.0,138.0,7.0,10.0,14.0,-4.0,15.0,14.0,1.0,3.0,3.0,0.0,2.0,3.0,-1.0,40.0,41.0,-1.0,5.0,6.0,-1.0,1.0,3.0,-2.0,49.0,74.0,-25.0,8.0,10.0,-2.0,70.0,64.0,6.0,121.0,117.0,4.0,136.0,112.0,24.0,459.0,614.0,-155.0,635.0,574.0,61.0,1.0,4.0,-3.0,1037.0,1074.0,-37.0,539.0,625.0,-86.0,5.0,0.0,5.0,9.0,8.0,1.0,6.0,5.0,1.0,16131.0,15127.0,1004.0,15.0,37.0,-22.0,2579.0,2622.0,-43.0,2495.0,2312.0,183.0,864.0,752.0,112.0,196.0,172.0,24.0,23728.0,22666.0,1062.0,25.0,24.0,1.0,2.0,3.0,-1.0,446.0,367.0,79.0,1.0,1.0,0.0,72.0,47.0,25.0,16.0,11.0,5.0,2017-2018,Swansea City,West Ham United,H
26.0,0.0,26.0,4.0,0.0,4.0,86.0,0.0,86.0,62.0,0.0,62.0,0.0,0.0,0.0,669.0,0.0,669.0,257.0,0.0,257.0,22.0,0.0,22.0,10.0,0.0,10.0,7.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,74.0,12.0,0.0,12.0,3.0,0.0,3.0,74.0,0.0,74.0,17.0,0.0,17.0,26.0,0.0,26.0,85.0,0.0,85.0,99.0,0.0,99.0,314.0,0.0,314.0,661.0,0.0,661.0,1.0,0.0,1.0,1003.0,0.0,1003.0,526.0,0.0,526.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,20150.0,0.0,20150.0,45.0,0.0,45.0,2662.0,0.0,2662.0,3130.0,0.0,3130.0,761.0,0.0,761.0,273.0,0.0,273.0,28150.0,0.0,28150.0,41.0,0.0,41.0,1.0,0.0,1.0,484.0,0.0,484.0,0.0,0.0,0.0,21.0,0.0,21.0,11.0,0.0,11.0,2017-2018,Tottenham Hotspur,Huddersfield Town,H
11.0,12.0,-1.0,20.0,17.0,3.0,40.0,43.0,-3.0,84.0,80.0,4.0,5.0,0.0,5.0,422.0,399.0,23.0,143.0,123.0,20.0,7.0,11.0,-4.0,9.0,16.0,-7.0,3.0,1.0,2.0,0.0,1.0,-1.0,36.0,37.0,-1.0,4.0,6.0,-2.0,0.0,3.0,-3.0,61.0,59.0,2.0,7.0,6.0,1.0,68.0,51.0,17.0,121.0,116.0,5.0,140.0,150.0,-10.0,512.0,537.0,-25.0,618.0,605.0,13.0,0.0,0.0,0.0,1016.0,999.0,17.0,494.0,577.0,-83.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,14049.0,11825.0,2224.0,22.0,37.0,-15.0,2600.0,2653.0,-53.0,2200.0,1798.0,402.0,686.0,766.0,-80.0,164.0,159.0,5.0,21547.0,19042.0,2505.0,25.0,24.0,1.0,3.0,3.0,0.0,390.0,445.0,-55.0,1.0,0.0,1.0,53.0,53.0,0.0,35.0,10.0,25.0,2017-2018,Watford,West Bromwich Albion,H
22.0,0.0,22.0,6.0,0.0,6.0,78.0,0.0,78.0,54.0,0.0,54.0,0.0,0.0,0.0,640.0,0.0,640.0,236.0,0.0,236.0,18.0,0.0,18.0,12.0,0.0,12.0,7.0,0.0,7.0,3.0,0.0,3.0,65.0,0.0,65.0,13.0,0.0,13.0,3.0,0.0,3.0,77.0,0.0,77.0,12.0,0.0,12.0,42.0,0.0,42.0,73.0,0.0,73.0,65.0,0.0,65.0,410.0,0.0,410.0,719.0,0.0,719.0,2.0,0.0,2.0,877.0,0.0,877.0,451.0,0.0,451.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,22290.0,0.0,22290.0,57.0,0.0,57.0,2565.0,0.0,2565.0,3291.0,0.0,3291.0,812.0,0.0,812.0,249.0,0.0,249.0,30071.0,0.0,30071.0,35.0,0.0,35.0,0.0,0.0,0.0,472.0,0.0,472.0,2.0,0.0,2.0,36.0,0.0,36.0,26.0,0.0,26.0,2017-2018,Liverpool,Newcastle United,H
0.0,23.0,-23.0,0.0,9.0,-9.0,0.0,77.0,-77.0,0.0,68.0,-68.0,0.0,3.0,-3.0,0.0,566.0,-566.0,0.0,201.0,-201.0,0.0,17.0,-17.0,0.0,17.0,-17.0,0.0,4.0,-4.0,0.0,2.0,-2.0,0.0,70.0,-70.0,0.0,7.0,-7.0,0.0,2.0,-2.0,0.0,95.0,-95.0,0.0,13.0,-13.0,0.0,44.0,-44.0,0.0,124.0,-124.0,0.0,95.0,-95.0,0.0,536.0,-536.0,0.0,673.0,-673.0,0.0,5.0,-5.0,0.0,838.0,-838.0,0.0,484.0,-484.0,0.0,1.0,-1.0,0.0,10.0,-10.0,0.0,10.0,-10.0,0.0,21394.0,-21394.0,0.0,129.0,-129.0,0.0,1979.0,-1979.0,0.0,2835.0,-2835.0,0.0,697.0,-697.0,0.0,227.0,-227.0,0.0,28931.0,-28931.0,0.0,41.0,-41.0,0.0,1.0,-1.0,0.0,465.0,-465.0,0.0,0.0,0.0,0.0,36.0,-36.0,0.0,10.0,-10.0,2017-2018,Brighton and Hove Albion,Arsenal,H
23.0,30.0,-7.0,6.0,5.0,1.0,80.0,85.0,-5.0,71.0,72.0,-1.0,4.0,0.0,4.0,633.0,580.0,53.0,216.0,204.0,12.0,20.0,17.0,3.0,8.0,8.0,0.0,7.0,2.0,5.0,2.0,3.0,-1.0,73.0,73.0,0.0,7.0,12.0,-5.0,6.0,7.0,-1.0,89.0,64.0,25.0,12.0,16.0,-4.0,39.0,33.0,6.0,64.0,69.0,-5.0,66.0,78.0,-12.0,504.0,510.0,-6.0,643.0,652.0,-9.0,0.0,0.0,0.0,905.0,839.0,66.0,544.0,500.0,44.0,1.0,1.0,0.0,5.0,2.0,3.0,2.0,2.0,0.0,22706.0,20125.0,2581.0,124.0,103.0,21.0,1997.0,2399.0,-402.0,3534.0,2967.0,567.0,801.0,688.0,113.0,280.0,218.0,62.0,30363.0,27658.0,2705.0,48.0,32.0,16.0,4.0,3.0,1.0,465.0,436.0,29.0,2.0,0.0,2.0,26.0,38.0,-12.0,20.0,18.0,2.0,2017-2018,Manchester City,Chelsea,H
12.0,18.0,-6.0,21.0,5.0,16.0,50.0,54.0,-4.0,77.0,78.0,-1.0,0.0,2.0,-2.0,439.0,591.0,-152.0,138.0,210.0,-72.0,8.0,19.0,-11.0,13.0,9.0,4.0,4.0,3.0,1.0,0.0,1.0,-1.0,48.0,47.0,1.0,2.0,7.0,-5.0,0.0,5.0,-5.0,55.0,99.0,-44.0,7.0,17.0,-10.0,63.0,29.0,34.0,108.0,85.0,23.0,125.0,99.0,26.0,553.0,584.0,-31.0,699.0,690.0,9.0,4.0,4.0,0.0,1022.0,1112.0,-90.0,557.0,580.0,-23.0,0.0,1.0,-1.0,2.0,5.0,-3.0,2.0,4.0,-2.0,13542.0,20245.0,-6703.0,20.0,99.0,-79.0,2729.0,2424.0,305.0,2108.0,3177.0,-1069.0,872.0,848.0,24.0,203.0,217.0,-14.0,21533.0,28119.0,-6586.0,27.0,50.0,-23.0,7.0,1.0,6.0,496.0,389.0,107.0,0.0,1.0,-1.0,56.0,32.0,24.0,12.0,4.0,8.0,2017-2018,Crystal Palace,Manchester United,A
18.0,22.0,-4.0,5.0,6.0,-1.0,54.0,78.0,-24.0,78.0,54.0,24.0,2.0,0.0,2.0,591.0,640.0,-49.0,210.0,236.0,-26.0,19.0,18.0,1.0,9.0,12.0,-3.0,3.0,7.0,-4.0,1.0,3.0,-2.0,47.0,65.0,-18.0,7.0,13.0,-6.0,5.0,3.0,2.0,99.0,77.0,22.0,17.0,12.0,5.0,29.0,42.0,-13.0,85.0,73.0,12.0,99.0,65.0,34.0,584.0,410.0,174.0,690.0,719.0,-29.0,4.0,2.0,2.0,1112.0,877.0,235.0,580.0,451.0,129.0,1.0,0.0,1.0,5.0,5.0,0.0,4.0,3.0,1.0,20245.0,22290.0,-2045.0,99.0,57.0,42.0,2424.0,2565.0,-141.0,3177.0,3291.0,-114.0,848.0,812.0,36.0,217.0,249.0,-32.0,28119.0,30071.0,-1952.0,50.0,35.0,15.0,1.0,0.0,1.0,389.0,472.0,-83.0,1.0,2.0,-1.0,32.0,36.0,-4.0,4.0,26.0,-22.0,2017-2018,Manchester United,Liverpool,H
17.0,0.0,17.0,11.0,0.0,11.0,62.0,0.0,62.0,72.0,0.0,72.0,2.0,0.0,2.0,502.0,0.0,502.0,191.0,0.0,191.0,12.0,0.0,12.0,13.0,0.0,13.0,3.0,0.0,3.0,2.0,0.0,2.0,59.0,0.0,59.0,3.0,0.0,3.0,2.0,0.0,2.0,82.0,0.0,82.0,13.0,0.0,13.0,44.0,0.0,44.0,96.0,0.0,96.0,149.0,0.0,149.0,461.0,0.0,461.0,712.0,0.0,712.0,6.0,0.0,6.0,1118.0,0.0,1118.0,628.0,0.0,628.0,1.0,0.0,1.0,6.0,0.0,6.0,3.0,0.0,3.0,17586.0,0.0,17586.0,38.0,0.0,38.0,2968.0,0.0,2968.0,2744.0,0.0,2744.0,767.0,0.0,767.0,196.0,0.0,196.0,25309.0,0.0,25309.0,28.0,0.0,28.0,9.0,0.0,9.0,469.0,0.0,469.0,2.0,0.0,2.0,56.0,0.0,56.0,19.0,0.0,19.0,2017-2018,Everton,Brighton and Hove Albion,H
0.0,12.0,-12.0,0.0,21.0,-21.0,0.0,45.0,-45.0,0.0,56.0,-56.0,0.0,0.0,0.0,0.0,405.0,-405.0,0.0,145.0,-145.0,0.0,10.0,-10.0,0.0,15.0,-15.0,0.0,3.0,-3.0,0.0,2.0,-2.0,0.0,40.0,-40.0,0.0,5.0,-5.0,0.0,1.0,-1.0,0.0,49.0,-49.0,0.0,8.0,-8.0,0.0,70.0,-70.0,0.0,121.0,-121.0,0.0,136.0,-136.0,0.0,459.0,-459.0,0.0,635.0,-635.0,0.0,1.0,-1.0,0.0,1037.0,-1037.0,0.0,539.0,-539.0,0.0,5.0,-5.0,0.0,9.0,-9.0,0.0,6.0,-6.0,0.0,16131.0,-16131.0,0.0,15.0,-15.0,0.0,2579.0,-2579.0,0.0,2495.0,-2495.0,0.0,864.0,-864.0,0.0,196.0,-196.0,0.0,23728.0,-23728.0,0.0,25.0,-25.0,0.0,2.0,-2.0,0.0,446.0,-446.0,0.0,1.0,-1.0,0.0,72.0,-72.0,0.0,16.0,-16.0,2017-2018,Huddersfield Town,Swansea City,D
0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,41.0,-41.0,0.0,59.0,-59.0,0.0,2.0,-2.0,0.0,550.0,-550.0,0.0,179.0,-179.0,0.0,12.0,-12.0,0.0,4.0,-4.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,37.0,-37.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,73.0,-73.0,0.0,14.0,-14.0,0.0,48.0,-48.0,0.0,76.0,-76.0,0.0,128.0,-128.0,0.0,514.0,-514.0,0.0,675.0,-675.0,0.0,1.0,-1.0,0.0,914.0,-914.0,0.0,505.0,-505.0,0.0,1.0,-1.0,0.0,9.0,-9.0,0.0,6.0,-6.0,0.0,18245.0,-18245.0,0.0,57.0,-57.0,0.0,2336.0,-2336.0,0.0,2784.0,-2784.0,0.0,947.0,-947.0,0.0,198.0,-198.0,0.0,25881.0,-25881.0,0.0,34.0,-34.0,0.0,4.0,-4.0,0.0,455.0,-455.0,0.0,1.0,-1.0,0.0,26.0,-26.0,0.0,12.0,-12.0,2017-2018,Newcastle United,Southampton,H
12.0,12.0,0.0,17.0,18.0,-1.0,43.0,48.0,-5.0,80.0,72.0,8.0,0.0,1.0,-1.0,399.0,433.0,-34.0,123.0,145.0,-22.0,11.0,8.0,3.0,16.0,10.0,6.0,1.0,4.0,-3.0,1.0,1.0,0.0,37.0,39.0,-2.0,6.0,9.0,-3.0,3.0,4.0,-1.0,59.0,65.0,-6.0,6.0,9.0,-3.0,51.0,63.0,-12.0,116.0,131.0,-15.0,150.0,141.0,9.0,537.0,538.0,-1.0,605.0,677.0,-72.0,0.0,3.0,-3.0,999.0,1025.0,-26.0,577.0,567.0,10.0,1.0,2.0,-1.0,3.0,4.0,-1.0,3.0,4.0,-1.0,11825.0,13671.0,-1846.0,37.0,25.0,12.0,2653.0,2792.0,-139.0,1798.0,1916.0,-118.0,766.0,731.0,35.0,159.0,197.0,-38.0,19042.0,21051.0,-2009.0,24.0,29.0,-5.0,3.0,2.0,1.0,445.0,310.0,135.0,0.0,0.0,0.0,53.0,45.0,8.0,10.0,16.0,-6.0,2017-2018,West Bromwich Albion,Leicester City,A
12.0,11.0,1.0,17.0,20.0,-3.0,47.0,39.0,8.0,78.0,65.0,13.0,5.0,2.0,3.0,499.0,391.0,108.0,138.0,120.0,18.0,14.0,5.0,9.0,14.0,4.0,10.0,3.0,6.0,-3.0,3.0,3.0,0.0,41.0,31.0,10.0,6.0,8.0,-2.0,3.0,2.0,1.0,74.0,101.0,-27.0,10.0,10.0,0.0,64.0,55.0,9.0,117.0,151.0,-34.0,112.0,221.0,-109.0,614.0,539.0,75.0,574.0,638.0,-64.0,4.0,2.0,2.0,1074.0,1233.0,-159.0,625.0,698.0,-73.0,0.0,2.0,-2.0,8.0,5.0,3.0,5.0,4.0,1.0,15127.0,12558.0,2569.0,37.0,21.0,16.0,2622.0,3176.0,-554.0,2312.0,1888.0,424.0,752.0,650.0,102.0,172.0,149.0,23.0,22666.0,19776.0,2890.0,24.0,18.0,6.0,3.0,6.0,-3.0,367.0,334.0,33.0,1.0,1.0,0.0,47.0,29.0,18.0,11.0,14.0,-3.0,2017-2018,West Ham United,Burnley,A
30.0,12.0,18.0,5.0,21.0,-16.0,85.0,50.0,35.0,72.0,77.0,-5.0,0.0,0.0,0.0,580.0,439.0,141.0,204.0,138.0,66.0,17.0,8.0,9.0,8.0,13.0,-5.0,2.0,4.0,-2.0,3.0,0.0,3.0,73.0,48.0,25.0,12.0,2.0,10.0,7.0,0.0,7.0,64.0,55.0,9.0,16.0,7.0,9.0,33.0,63.0,-30.0,69.0,108.0,-39.0,78.0,125.0,-47.0,510.0,553.0,-43.0,652.0,699.0,-47.0,0.0,4.0,-4.0,839.0,1022.0,-183.0,500.0,557.0,-57.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,20125.0,13542.0,6583.0,103.0,20.0,83.0,2399.0,2729.0,-330.0,2967.0,2108.0,859.0,688.0,872.0,-184.0,218.0,203.0,15.0,27658.0,21533.0,6125.0,32.0,27.0,5.0,3.0,7.0,-4.0,436.0,496.0,-60.0,0.0,0.0,0.0,38.0,56.0,-18.0,18.0,12.0,6.0,2017-2018,Chelsea,Crystal Palace,H
23.0,11.0,12.0,9.0,20.0,-11.0,77.0,40.0,37.0,68.0,84.0,-16.0,3.0,5.0,-2.0,566.0,422.0,144.0,201.0,143.0,58.0,17.0,7.0,10.0,17.0,9.0,8.0,4.0,3.0,1.0,2.0,0.0,2.0,70.0,36.0,34.0,7.0,4.0,3.0,2.0,0.0,2.0,95.0,61.0,34.0,13.0,7.0,6.0,44.0,68.0,-24.0,124.0,121.0,3.0,95.0,140.0,-45.0,536.0,512.0,24.0,673.0,618.0,55.0,5.0,0.0,5.0,838.0,1016.0,-178.0,484.0,494.0,-10.0,1.0,2.0,-1.0,10.0,4.0,6.0,10.0,3.0,7.0,21394.0,14049.0,7345.0,129.0,22.0,107.0,1979.0,2600.0,-621.0,2835.0,2200.0,635.0,697.0,686.0,11.0,227.0,164.0,63.0,28931.0,21547.0,7384.0,41.0,25.0,16.0,1.0,3.0,-2.0,465.0,390.0,75.0,0.0,1.0,-1.0,36.0,53.0,-17.0,10.0,35.0,-25.0,2017-2018,Arsenal,Watford,H
12.0,26.0,-14.0,16.0,4.0,12.0,55.0,86.0,-31.0,52.0,62.0,-10.0,3.0,0.0,3.0,452.0,669.0,-217.0,160.0,257.0,-97.0,19.0,22.0,-3.0,5.0,10.0,-5.0,7.0,7.0,0.0,0.0,0.0,0.0,51.0,74.0,-23.0,5.0,12.0,-7.0,2.0,3.0,-1.0,53.0,74.0,-21.0,10.0,17.0,-7.0,67.0,26.0,41.0,123.0,85.0,38.0,150.0,99.0,51.0,460.0,314.0,146.0,604.0,661.0,-57.0,1.0,1.0,0.0,1092.0,1003.0,89.0,616.0,526.0,90.0,5.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,17152.0,20150.0,-2998.0,51.0,45.0,6.0,2461.0,2662.0,-201.0,2651.0,3130.0,-479.0,628.0,761.0,-133.0,193.0,273.0,-80.0,24801.0,28150.0,-3349.0,31.0,41.0,-10.0,4.0,1.0,3.0,439.0,484.0,-45.0,2.0,0.0,2.0,36.0,21.0,15.0,21.0,11.0,10.0,2017-2018,AFC Bournemouth,Tottenham Hotspur,A
11.0,23.0,-12.0,16.0,6.0,10.0,41.0,80.0,-39.0,70.0,71.0,-1.0,2.0,4.0,-2.0,425.0,633.0,-208.0,137.0,216.0,-79.0,14.0,20.0,-6.0,7.0,8.0,-1.0,4.0,7.0,-3.0,2.0,2.0,0.0,36.0,73.0,-37.0,5.0,7.0,-2.0,0.0,6.0,-6.0,85.0,89.0,-4.0,11.0,12.0,-1.0,56.0,39.0,17.0,127.0,64.0,63.0,159.0,66.0,93.0,497.0,504.0,-7.0,666.0,643.0,23.0,3.0,0.0,3.0,1009.0,905.0,104.0,505.0,544.0,-39.0,5.0,1.0,4.0,3.0,5.0,-2.0,1.0,2.0,-1.0,14558.0,22706.0,-8148.0,54.0,124.0,-70.0,2507.0,1997.0,510.0,2170.0,3534.0,-1364.0,718.0,801.0,-83.0,188.0,280.0,-92.0,22087.0,30363.0,-8276.0,41.0,48.0,-7.0,5.0,4.0,1.0,415.0,465.0,-50.0,1.0,2.0,-1.0,40.0,26.0,14.0,23.0,20.0,3.0,2017-2018,Stoke City,Manchester City,A
12.0,12.0,0.0,16.0,17.0,-1.0,55.0,43.0,12.0,52.0,80.0,-28.0,3.0,0.0,3.0,452.0,399.0,53.0,160.0,123.0,37.0,19.0,11.0,8.0,5.0,16.0,-11.0,7.0,1.0,6.0,0.0,1.0,-1.0,51.0,37.0,14.0,5.0,6.0,-1.0,2.0,3.0,-1.0,53.0,59.0,-6.0,10.0,6.0,4.0,67.0,51.0,16.0,123.0,116.0,7.0,150.0,150.0,0.0,460.0,537.0,-77.0,604.0,605.0,-1.0,1.0,0.0,1.0,1092.0,999.0,93.0,616.0,577.0,39.0,5.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,-1.0,17152.0,11825.0,5327.0,51.0,37.0,14.0,2461.0,2653.0,-192.0,2651.0,1798.0,853.0,628.0,766.0,-138.0,193.0,159.0,34.0,24801.0,19042.0,5759.0,31.0,24.0,7.0,4.0,3.0,1.0,439.0,445.0,-6.0,2.0,0.0,2.0,36.0,53.0,-17.0,21.0,10.0,11.0,2017-2018,AFC Bournemouth,West Bromwich Albion,H
0.0,12.0,-12.0,0.0,21.0,-21.0,0.0,50.0,-50.0,0.0,77.0,-77.0,0.0,0.0,0.0,0.0,439.0,-439.0,0.0,138.0,-138.0,0.0,8.0,-8.0,0.0,13.0,-13.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,48.0,-48.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,55.0,-55.0,0.0,7.0,-7.0,0.0,63.0,-63.0,0.0,108.0,-108.0,0.0,125.0,-125.0,0.0,553.0,-553.0,0.0,699.0,-699.0,0.0,4.0,-4.0,0.0,1022.0,-1022.0,0.0,557.0,-557.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,13542.0,-13542.0,0.0,20.0,-20.0,0.0,2729.0,-2729.0,0.0,2108.0,-2108.0,0.0,872.0,-872.0,0.0,203.0,-203.0,0.0,21533.0,-21533.0,0.0,27.0,-27.0,0.0,7.0,-7.0,0.0,496.0,-496.0,0.0,0.0,0.0,0.0,56.0,-56.0,0.0,12.0,-12.0,2017-2018,Huddersfield Town,Crystal Palace,A
11.0,17.0,-6.0,16.0,11.0,5.0,41.0,62.0,-21.0,70.0,72.0,-2.0,2.0,2.0,0.0,425.0,502.0,-77.0,137.0,191.0,-54.0,14.0,12.0,2.0,7.0,13.0,-6.0,4.0,3.0,1.0,2.0,2.0,0.0,36.0,59.0,-23.0,5.0,3.0,2.0,0.0,2.0,-2.0,85.0,82.0,3.0,11.0,13.0,-2.0,56.0,44.0,12.0,127.0,96.0,31.0,159.0,149.0,10.0,497.0,461.0,36.0,666.0,712.0,-46.0,3.0,6.0,-3.0,1009.0,1118.0,-109.0,505.0,628.0,-123.0,5.0,1.0,4.0,3.0,6.0,-3.0,1.0,3.0,-2.0,14558.0,17586.0,-3028.0,54.0,38.0,16.0,2507.0,2968.0,-461.0,2170.0,2744.0,-574.0,718.0,767.0,-49.0,188.0,196.0,-8.0,22087.0,25309.0,-3222.0,41.0,28.0,13.0,5.0,9.0,-4.0,415.0,469.0,-54.0,1.0,2.0,-1.0,40.0,56.0,-16.0,23.0,19.0,4.0,2017-2018,Stoke City,Everton,A
